Year,Community_ID,Community_Name,Community_County,Community_FIPS_Code,Community_Region,Community_State,Community_Zip,Community_Population,Community_Median_Income,Shelter_ID,Shelter_Name,Org_Count,Shelter_Zip,Shelter_Type,Community_Lead,Begin_Count_D,Intake_Pub_H_D,Intake_Pub_TR_D,Intake_Pub_TM_D,Intake_Pub_UU_D,Intake_Pub_Total_D,Intake_In_Comm_H_D,Intake_In_Comm_TR_D,Intake_In_Comm_TM_D,Intake_In_Comm_UU_D,Intake_In_Comm_Total_D,Intake_Out_Comm_H_D,Intake_Out_Comm_TR_D,Intake_Out_Comm_TM_D,Intake_Out_Comm_UU_D,Intake_Out_Comm_Total_D,Intake_ORE_H_D,Intake_ORE_TR_D,Intake_ORE_TM_D,Intake_ORE_UU_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Adoption_H_D,Adoption_TR_D,Adoption_TM_D,Adoption_UU_D,Total_Adoptions_D,Transfer_In_Comm_H_D,Transfer_In_Comm_TR_D,Transfer_In_Comm_TM_D,Transfer_In_Comm_UU_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_H_D,Transfer_Out_Comm_TR_D,Transfer_Out_Comm_TM_D,Transfer_Out_Comm_UU_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Euth_H_D,Euth_TR_D,Euth_TM_D,Euth_UU_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_H_C,Intake_Pub_TR_C,Intake_Pub_TM_C,Intake_Pub_UU_C,Intake_Pub_Total_C,Intake_In_Comm_H_C,Intake_In_Comm_TR_C,Intake_In_Comm_TM_C,Intake_In_Comm_UU_C,Intake_In_Comm_Total_C,Intake_Out_Comm_H_C,Intake_Out_Comm_TR_C,Intake_Out_Comm_TM_C,Intake_Out_Comm_UU_C,Intake_Out_Comm_Total_C,Intake_ORE_H_C,Intake_ORE_TR_C,Intake_ORE_TM_C,Intake_ORE_UU_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Adoption_H_C,Adoption_TR_C,Adoption_TM_C,Adoption_UU_C,Total_Adoptions_C,Transfer_In_Comm_H_C,Transfer_In_Comm_TR_C,Transfer_In_Comm_TM_C,Transfer_In_Comm_UU_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_H_C,Transfer_Out_Comm_TR_C,Transfer_Out_Comm_TM_C,Transfer_Out_Comm_UU_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Euth_H_C,Euth_TR_C,Euth_TM_C,Euth_UU_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2012,ALACH,Alachua County,Alachua,12001,South,FL,32609,251417,41669,ACAS,Alachua County Animal Services,1,32609,AC,N,112,1475,883,411,160,2929,0,0,1,0,1,0,0,0,0,0,0,2,3,31,36,2966,31,2935,402,100,6,0,508,511,396,22,0,929,103,147,52,0,302,428,,5,303,304,165,777,31,746,2913,11,2924,104,129,858,1240,590,154,2842,0,0,1,0,1,0,0,0,0,0,0,0,1,22,23,2866,22,2844,203,90,1,0,294,306,530,30,0,866,93,647,381,16,1137,154,,0,133,111,101,345,22,323,2774,22,2796,65
2012,ALACH,Alachua County,Alachua,12001,South,FL,32609,251417,41669,ACHS,Alachua County Humane Society,1,32609,AG,Y,32,78,18,0,0,96,172,101,14,0,287,0,0,0,0,0,0,0,0,0,0,383,0,383,245,123,2,0,370,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,2,2,1,1,372,0,372,40,52,88,58,2,0,148,99,149,28,0,276,3,2,0,0,5,0,0,0,0,0,429,0,429,189,194,3,0,386,0,0,1,0,1,0,0,0,0,0,2,,0,0,0,5,5,0,5,394,20,414,67
2012,ALACH,Alachua County,Alachua,12001,South,FL,32609,251417,41669,GPR,Gainesville Pet Rescue,1,32607,AG,N,3,82,14,0,0,96,126,104,0,0,230,0,0,0,0,0,0,0,0,0,0,326,0,326,185,137,0,0,322,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,322,3,325,11,81,48,29,0,0,77,47,120,0,0,167,0,0,0,0,0,0,0,0,0,0,244,0,244,76,157,0,0,233,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,233,7,240,46
2012,ALACH,Alachua County,Alachua,12001,South,FL,32609,251417,41669,HAPR,Haile's Angels Pet Rescue,1,32608,AG,N,44,145,38,21,0,204,13,1,2,0,16,0,0,0,0,0,0,0,0,0,0,220,0,220,190,15,18,0,223,0,0,0,0,0,0,23,0,0,23,3,,0,0,0,0,0,0,0,249,1,250,14,8,26,18,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,42,4,0,0,46,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,47,0,47,5
2012,ALACH,Alachua County,Alachua,12001,South,FL,32609,251417,41669,HHPR,"Helping Hands Pet Rescue, Inc.",1,32669,AG,N,32,153,76,4,0,233,115,93,3,0,211,0,0,0,0,0,0,0,0,0,0,444,0,444,276,127,11,0,414,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,1,1,0,1,416,0,416,60,96,59,21,1,0,81,117,200,0,0,317,0,0,0,0,0,0,0,0,0,0,398,0,398,163,267,2,0,432,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,432,13,445,49
2012,ALACH,Alachua County,Alachua,12001,South,FL,32609,251417,41669,PHF,Puppy Hill Farm,1,32666,AG,N,57,150,198,3,0,351,85,97,4,0,186,0,0,0,0,0,0,0,0,0,0,537,0,537,246,287,8,3,544,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,544,7,551,43,46,58,139,0,0,197,43,61,2,0,106,0,0,0,0,0,0,0,0,0,0,303,0,303,105,197,3,0,305,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,305,4,309,40
2012,DUVAL,Duval County,Duval,12031,South,FL,32216,879602,43449,AR,Akita Rescue,1,32216,AG,N,71,2,4,6,0,12,0,0,2,0,2,6,19,22,2,49,0,0,0,0,0,63,0,63,8,15,27,0,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,15,0,15,69,2,71,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,DUVAL,Duval County,Duval,12031,South,FL,32216,879602,43449,ACPS,Animal Care & Protective Services,1,32216,AC,N,253,3802,736,410,1757,6705,27,4,2,6,39,110,15,4,44,173,0,0,5,51,56,6973,50,6923,2039,8,24,0,2071,878,244,226,8,1356,240,32,51,5,328,941,0,329,429,649,554,1961,50,1911,6607,49,6656,520,65,2565,150,267,5642,8624,19,2,0,2,23,175,15,1,167,358,0,0,2,19,21,9026,18,9008,1202,4,0,5,1211,1515,367,83,6,1971,23,0,0,3,26,177,3185,627,726,79,928,2360,18,2342,8912,125,9037,36
2012,DUVAL,Duval County,Duval,12031,South,FL,32216,879602,43449,JHS,Jacksonville Humane Society,1,32216,AG,Y,93,634,127,8,30,799,540,536,17,67,1160,132,120,9,10,271,0,0,0,0,0,2230,0,2230,1670,328,58,3,2059,30,9,0,0,39,1,0,0,0,1,31,0,0,0,0,48,48,0,48,2178,41,2219,104,64,442,146,3,65,656,342,661,32,314,1349,72,125,10,71,278,0,0,0,0,0,2283,0,2283,1708,121,37,4,1870,8,1,0,0,9,22,1,0,0,23,35,0,0,0,0,117,117,0,117,2054,164,2218,129
2012,DUVAL,Duval County,Duval,12031,South,FL,32216,879602,43449,LC,Lucky Cat,1,32216,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,414,548,71,1,2,622,423,140,7,1,571,47,4,0,0,51,0,0,0,0,0,1244,0,1244,676,167,0,0,843,0,0,0,0,0,0,0,0,0,0,0,246,2,2,0,5,9,0,9,1098,40,1138,520
2012,DUVAL,Duval County,Duval,12031,South,FL,32216,879602,43449,SAFE,SAFE Pet Rescue,1,32216,AG,N,3,20,71,0,0,91,15,172,4,0,191,24,276,1,0,301,0,0,0,0,0,583,0,583,50,517,2,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,571,5,576,10,11,96,33,0,0,129,36,8,0,0,44,66,27,0,0,93,0,0,0,0,0,266,0,266,220,40,1,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,8,269,8
2012,DUVAL,Duval County,Duval,12031,South,FL,32216,879602,43449,SACARC,Springfield Animal Care & Rescue Club (SACARC),1,32216,AG,N,8,10,7,1,0,18,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,23,0,23,16,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,3,26,13,34,61,1,109,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,117,0,117,10,26,0,0,36,6,9,0,0,15,0,0,0,0,0,2,76,0,0,0,1,1,0,1,130,1,131,12
2012,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2714856,45214,AWL,Animal Welfare League,1,60640,TS,N,578,3194,1205,1004,1174,6577,86,6,0,0,92,115,6,0,0,121,0,0,0,1689,1689,8479,1689,6790,2024,258,243,0,2525,13,6,2,0,21,462,246,86,0,794,1218,0,476,712,663,1602,3453,1689,1764,6322,642,6964,404,694,3538,1416,1180,1730,7864,18,0,0,0,18,15,0,0,0,15,0,0,0,502,502,8399,502,7897,1853,238,212,0,2303,0,0,0,0,0,62,35,87,0,184,286,0,516,753,890,2678,4837,502,4335,7108,984,8092,499
2012,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2714856,45214,ACS,Anti Cruelty Society,1,60640,TS,N,89,1896,0,0,0,1896,126,0,0,0,126,434,0,0,0,434,0,0,0,900,900,3356,900,2456,1456,0,0,0,1456,23,0,0,0,23,465,0,0,0,465,11,,0,0,3,1449,1452,900,552,2507,7,2514,77,273,3483,0,0,0,3483,122,0,0,0,122,3,0,0,0,3,0,0,0,951,951,4559,951,3608,2161,0,0,0,2161,118,0,0,0,118,257,0,0,0,257,9,,0,0,29,1810,1839,951,888,3433,31,3464,418
2012,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2714856,45214,CACC,Chicago Animal Care and Control,1,60640,AC,N,794,7286,1763,333,844,10226,0,0,0,0,0,9,0,0,0,9,0,0,0,577,577,10812,577,10235,898,0,0,0,898,381,0,0,0,381,2080,0,0,0,2080,1255,0,691,387,459,2613,4150,577,3573,8187,1010,9197,1832,1079,5831,1412,266,675,8184,0,0,0,0,0,6,0,0,0,6,0,0,0,115,115,8305,115,8190,446,0,0,0,446,316,0,0,0,316,1676,0,0,0,1676,114,0,358,149,80,2913,3500,115,3385,5937,1496,7433,1836
2012,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2714856,45214,F,Felines,1,60640,AG,N,0,,,,,0,,,,,14,,,,,0,,,,,0,14,0,14,,,,,14,,,,,0,,,,,0,0,0,,,,,0,0,0,14,0,14,0,111,,,,,27,,,,,141,,,,,333,,,,,0,501,0,501,,,,,508,,,,,0,,,,,0,0,0,,,,,36,0,36,544,0,544,68
2012,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2714856,45214,PAWSC,PAWS Chicago,1,60640,AG,N,141,407,117,28,29,581,624,508,11,0,1143,227,760,0,0,987,0,0,0,0,0,2711,0,2711,1214,1435,26,0,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,47,2722,8,2730,122,174,814,166,51,0,1031,597,1221,12,0,1830,138,18,0,0,156,0,0,0,0,0,3017,0,3017,1512,1370,49,0,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,54,2985,33,3018,173
2012,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2714856,45214,TRHHS,Tree House Humane Society,1,60640,AG,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,453,132,33,7,625,12,4,0,0,16,42,24,0,0,66,0,0,0,0,0,707,0,707,578,51,39,0,668,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,678,42,720,194
2012,MARIO,Marion County (50%),Marion,18097,Midwest,IN,46268,459489,41409,HSIN,Humane Society of Indianapolis,1,46268,AG,Y,141,1031,29,14,11,1085,848,19,5,3,875,0,0,0,0,0,17,0,0,212,229,2189,224,1965,1476,26,18,0,1520,51,10,10,0,71,0,0,0,0,0,74,0,0,1,4,494,499,223,276,1941,6,1947,155,126,858,20,9,11,898,585,13,10,9,617,0,0,0,0,0,3,0,0,112,115,1630,101,1529,1210,23,9,3,1245,17,6,7,1,31,0,0,0,0,0,14,0,0,0,0,314,314,100,214,1504,4,1508,146
2012,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66104,159129,37529,KCKAC,Kansas City Kansas Animal Control,1,66102,AC,N,70,1078,0,0,167,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,1245,325,0,0,0,325,547,0,0,0,547,0,0,0,0,0,288,0,0,0,0,167,167,0,167,1327,0,1327,38,19,420,0,0,107,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,527,214,0,0,0,214,208,0,0,0,208,0,0,0,0,0,5,0,0,0,0,107,107,0,107,534,0,534,6
2012,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66104,159129,37529,HSGKC,Humane Society of Greater Kansas City,1,66104,AG,Y,0,0,13,10,1,24,499,69,31,25,624,0,0,0,0,0,0,0,0,0,0,648,0,648,16,52,40,0,108,147,0,0,0,147,343,0,0,0,343,12,0,0,0,0,28,28,0,28,638,0,638,10,0,0,19,33,1,53,198,29,21,19,267,0,0,0,0,0,0,0,0,0,0,320,0,320,0,154,81,0,235,20,0,0,0,20,47,0,0,0,47,2,0,0,0,0,16,16,0,16,320,0,320,0
2012,ALLEN,Allen County,Allen,18003,Midwest,IN,46806,360412,48962,ACSPCA,Allen County SPCA,1,46806,AG,N,26,0,0,0,0,174,0,0,0,0,119,0,0,0,0,139,0,0,0,0,0,432,0,432,0,0,0,0,413,0,0,0,0,1,0,0,0,0,4,11,0,0,0,0,4,4,0,4,433,0,433,25,83,0,0,0,0,189,0,0,0,0,194,0,0,0,0,24,0,0,0,0,0,407,0,407,0,0,0,0,406,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,3,3,0,3,415,2,417,73
2012,ALLEN,Allen County,Allen,18003,Midwest,IN,46806,360412,48962,FWACC,Fort Wayne Animal Care and Control,1,46808,AC,Y,101,0,0,0,0,5104,0,0,0,0,1,0,0,0,0,0,0,0,0,306,306,5411,306,5105,0,0,0,0,846,0,0,0,0,119,0,0,0,0,310,1759,0,7,14,869,1406,2296,306,1990,5024,83,5107,99,68,0,0,0,0,7458,0,0,0,0,3,0,0,0,0,0,0,0,0,129,129,7590,129,7461,0,0,0,0,906,0,0,0,0,194,0,0,0,0,85,243,0,1657,919,1571,1881,6028,129,5899,7327,68,7395,134
2012,DURHA,Durham County,Durham,3763,South,NC,27701,279641,51094,APS,Animal Protection Society of Durham,1,27704,AC,Y,129,2669,409,25,408,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,3622,111,3511,212,604,5,1,822,5,7,0,0,12,54,44,5,3,106,582,0,78,553,17,1394,2042,111,1931,3453,26,3479,158,99,1419,519,4,462,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,2439,35,2404,76,435,1,2,514,1,1,0,0,2,9,28,8,0,45,58,0,87,206,5,1474,1772,35,1737,2356,45,2401,102
2012,DURHA,Durham County,Durham,3763,South,NC,27701,279641,51094,IPS,Independent Animal Rescue,1,27709,AG,N,53,3,81,7,1,92,0,11,0,0,11,2,39,0,0,41,0,0,0,0,0,144,0,144,1,111,20,4,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1,137,60,260,74,144,65,1257,1540,2,0,0,0,2,5,24,0,10,39,0,0,0,0,0,1581,0,1581,93,218,59,76,446,0,0,0,0,0,0,0,0,4,4,1,1205,0,0,0,4,4,0,4,1660,2,1662,179
2012,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,697118,60974,BBRH,Basset & Beagle Rescue of the Heartland,1,66225,AG,N,9,15,0,0,0,15,1,0,0,0,1,15,13,0,0,28,0,0,0,0,0,44,0,44,24,7,0,0,31,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,33,1,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,697118,60974,DRN,Doberman Rescue of Nebraska,1,68139,AG,N,5,13,0,0,0,13,0,0,1,0,1,25,0,0,0,25,1,0,0,0,1,40,0,40,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,697118,60974,JRT,Jack Russell Terrier Rescue,1,68154,AG,N,6,8,0,0,1,9,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,12,0,12,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,697118,60974,MVBR,Missouri Valley Boxer Rescue,1,68124,AG,N,6,13,0,0,0,13,0,0,1,0,1,10,0,0,0,10,0,0,0,0,0,24,0,24,22,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,697118,60974,NBCR,Nebraska Border Collie Rescue,1,68123,AG,N,4,21,0,0,0,21,0,2,1,0,3,7,0,0,0,7,0,0,0,0,0,31,0,31,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,33,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,697118,60974,NEHS,Nebraska Humane Society,1,68134,AG,Y,119,5584,276,1293,1097,8250,2,0,0,0,2,96,10,22,10,138,21,0,10,411,442,8832,411,8421,3241,338,755,65,4399,1,2,6,0,9,22,4,39,8,73,2861,0,0,0,7,1473,1480,266,1214,8556,30,8586,99,84,4137,1623,926,2581,9267,0,0,0,0,0,38,12,2,17,69,5,0,2,211,218,9554,211,9343,3424,1227,471,16,5138,0,0,0,0,0,2,3,1,10,16,419,149,0,441,452,2849,3742,152,3590,9312,52,9364,122
2012,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,697118,60974,WNTTR,Wag N Train Terrier Rescue,1,68114,AG,N,4,37,7,2,0,46,0,0,2,0,2,3,5,1,0,9,0,0,0,0,0,57,0,57,34,2,2,0,38,2,0,0,0,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,45,0,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,673460,46190,AAWD,Albuquerque Animal Welfare Department,1,87112,AC,N,436,9942,556,2917,1447,14862,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,14864,0,14864,6028,259,1372,147,7806,136,8,0,1,145,546,29,193,20,788,3138,,0,56,513,2273,2842,0,2842,14719,65,14784,516,293,4621,379,1644,1643,8287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8287,0,8287,3293,146,832,96,4367,184,30,0,5,219,455,26,304,1141,1926,275,,0,204,113,1002,1319,0,1319,8106,115,8221,359
2012,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,673460,46190,AHNM,Animal Humane New Mexico,1,87111,TS,Y,136,1757,257,39,132,2185,122,7,0,1,130,542,31,3,4,580,0,0,0,0,0,2895,0,2895,1984,340,73,35,2432,3,1,0,1,5,15,1,4,0,20,188,,0,13,9,211,233,0,233,2878,20,2898,133,106,1255,243,25,141,1664,145,14,0,5,164,3,4,1,10,18,0,0,0,0,0,1846,0,1846,1115,319,27,53,1514,0,1,0,0,1,8,5,10,7,30,42,,0,19,6,225,250,0,250,1837,29,1866,86
2012,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,673460,46190,NMAF,New Mexico Animal Friends,1,87196,AG,N,23,3,49,0,0,52,16,2,0,0,18,30,0,0,0,30,0,0,0,0,0,100,0,100,93,11,0,0,104,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,104,0,104,19,32,0,12,0,0,12,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,16,0,16,12,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,19,0,19,29
2012,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,673460,46190,PACA,People's Anti-Cruelty Association,1,87154,AG,N,23,68,2,1,0,71,0,0,0,0,0,83,6,3,0,92,0,0,0,0,0,163,0,163,100,21,1,0,122,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,124,2,126,60,42,113,62,3,0,178,39,15,0,0,54,6,4,0,0,10,0,0,0,0,0,242,0,242,166,77,2,0,245,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,247,0,247,37
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,F&F,Felines and Friends ,1,87501,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,147,20,61,2,230,4,15,18,0,37,27,4,2,1,34,0,0,0,0,0,301,0,301,145,25,23,0,193,20,4,1,0,25,0,0,0,0,0,5,52,0,0,0,6,6,0,6,281,9,290,110
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,FCAL,Four Corners Animal League ,1,87571,AG,N,0,113,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,113,29,0,0,0,29,0,0,0,0,0,84,0,0,0,84,0,0,0,0,0,0,0,0,0,113,0,113,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,9,0
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,HSAS,Heart & Soul Animal Sanctuary,1,87501,AG,N,45,35,37,32,16,120,24,13,0,0,37,0,0,0,0,0,0,0,0,0,0,157,0,157,30,13,13,0,56,2,2,0,0,4,85,0,0,0,85,0,0,0,0,0,16,16,0,16,161,0,161,45,28,10,6,6,8,30,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,38,0,38,8,8,3,0,19,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,12,0,12,33,0,33,28
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,PFAWS,People for Animal Welfare Society,1,87502,AG,N,0,240,61,0,0,301,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,306,0,306,27,5,0,0,32,0,0,0,0,0,252,0,0,0,252,2,0,0,0,0,0,0,0,0,286,2,288,6,0,72,30,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102,27,26,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53,0
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,EVHSA,Espanola Valley Humane Society,1,87532,TS,N,71,1456,313,17,95,1881,340,41,15,42,438,173,0,0,0,173,0,0,0,69,69,2561,69,2492,932,49,10,3,994,1,0,0,0,1,93,952,0,0,1045,169,0,78,74,165,242,559,69,490,2699,40,2739,108,94,653,183,13,176,1025,54,11,2,11,78,0,0,0,0,0,0,0,0,37,37,1140,37,1103,542,29,4,7,582,0,0,0,0,0,46,73,0,0,119,13,0,99,45,43,283,470,37,433,1147,63,1210,90
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,SFAS&HS,Santa Fe Animal Shelter & Humane Society,1,87507,TS,Y,124,715,62,57,16,850,1730,145,81,29,1985,157,2,0,0,159,0,0,0,145,145,3139,145,2994,1153,40,37,11,1241,16,5,3,0,24,439,14,13,2,468,1036,0,6,0,0,456,462,145,317,3086,16,3102,157,110,711,76,39,14,840,464,146,74,225,909,49,21,19,0,89,0,0,0,47,47,1885,47,1838,876,42,38,6,962,11,1,17,8,37,48,5,0,0,53,118,424,0,0,0,262,262,47,215,1809,47,1856,220
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,LVAC,Las Vegas Animal Control,1,87701,AC,N,0,349,0,0,0,349,377,10,22,0,409,472,2,1,0,475,0,0,0,24,24,1257,24,1233,49,14,0,0,63,0,0,0,0,0,400,0,0,0,400,119,0,0,0,0,192,192,15,177,759,37,796,38,0,211,0,0,0,211,81,0,0,0,81,50,0,4,0,54,0,0,0,1,1,347,1,346,15,0,0,0,15,0,0,0,0,0,127,0,0,0,127,6,0,0,0,0,57,57,1,56,204,63,267,14
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,RACAC,Rio Arriba County Animal Control,1,87511,AC,N,0,,,,,130,,,,,0,,,,,0,,,,,0,130,0,130,,,,,0,,,,,130,,,,,0,0,0,,,,,0,0,0,130,0,130,0,0,,,,,12,,,,,0,,,,,0,,,,,0,12,0,12,,,,,0,,,,,12,,,,,0,0,0,,,,,0,0,0,12,0,12,0
2012,NONM,Northern New Mexico,999,99999,West,NM,87507,248363,37313,SFCityAC,Santa Fe City Animal Control,1,87507,AC,N,0,821,80,16,13,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,930,0,0,0,0,0,821,80,16,13,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,930,0,0,207,78,7,16,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,308,0,0,0,0,0,207,78,7,16,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,308,0
